"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Ball Z.; Lewis K.","Ball, Zachary (57193898222); Lewis, Kemper (7201596945)","57193898222; 7201596945","Predicting design performance utilizing automated topic discovery","2020","Journal of Mechanical Design","142","12","121703","","","","7","10.1115/1.4048455","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107347751&doi=10.1115%2f1.4048455&partnerID=40&md5=e1af9b5d1602220ce40ee192ea77b1e6","Increasingly complex engineering design challenges requires the diversification of knowledge required on design teams. In the context of open innovation, positioning key members within these teams or groups based on their estimated abilities leads to more impactful results since mass collaboration is fundamentally a sociotechnical system. Determining how each individual influences the overall design process requires an understanding of the predicted mapping between their technical competency and performance. This work explores this relationship through the use of predictive models composed of various algorithms. With support of a dataset composed of documents related to the design performance of students working on their capstone design project in combination with textual descriptors representing individual technical aptitudes, correlations are explored as a method to predict overall project development performance. Each technical competency and project is represented as a distribution of topic knowledge to produce the performance metrics, which are referred to as topic competencies, since topic representations increase the ability to decompose and identify human-centric performance measures. Three methods of topic identification and five prediction models are compared based on their prediction accuracy. From this analysis, it is found that representing input variables as topics distributions and the resulting performance as a single indicator while using support vector regression provided the most accurate mapping between ability and performance. With these findings, complex open innovation projects will benefit from increased knowledge of individual ability and how that correlates to their predicted performances. Copyright © 2020 by ASME.","Collaborative design; Design teams; Text analysis","Forecasting; Product design; Collaborative design; Complex engineering; Design performance; Design team; Engineering design; Open innovation; Performance; Technical competencies; Text analysis; Topic Discovery; Mapping","Article","Final","","Scopus","2-s2.0-85107347751"
"Schiel J.E.; Turner A.","Schiel, John E. (8212610300); Turner, Abigail (57200528384)","8212610300; 57200528384","The NISTmAb Reference Material 8671 lifecycle management and quality plan","2018","Analytical and Bioanalytical Chemistry","410","8","","2067","2078","11","32","10.1007/s00216-017-0844-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041926900&doi=10.1007%2fs00216-017-0844-2&partnerID=40&md5=6fd5dc41c5650868c33218f9bfd28016","Comprehensive analysis of monoclonal antibody therapeutics involves an ever expanding cadre of technologies. Lifecycle-appropriate application of current and emerging techniques requires rigorous testing followed by discussion between industry and regulators in a pre-competitive space, an effort that may be facilitated by a widely available test metric. Biopharmaceutical quality materials, however, are often difficult to access and/or are protected by intellectual property rights. The NISTmAb, humanized IgG1κ Reference Material 8671 (RM 8671), has been established with the intent of filling that void. The NISTmAb embodies the quality and characteristics of a typical biopharmaceutical product, is widely available to the biopharmaceutical community, and is an open innovation tool for development and dissemination of results. The NISTmAb lifecyle management plan described herein provides a hierarchical strategy for maintenance of quality over time through rigorous method qualification detailed in additional submissions in the current publication series. The NISTmAb RM 8671 is a representative monoclonal antibody material and provides a means to continually evaluate current best practices, promote innovative approaches, and inform regulatory paradigms as technology advances. [Figure not available: see fulltext.]. © 2018, The Author(s).","Biopharmaceutical; Biosimilar; Biotherapeutic; Monoclonal antibody; NISTmAb; Reference material; System suitability","Animals; Antibodies, Monoclonal; Antibodies, Monoclonal, Humanized; Biosimilar Pharmaceuticals; Chemistry Techniques, Analytical; Drug Stability; Humans; Immunoglobulin G; Mice; Models, Molecular; Quality Control; Reference Standards; Intellectual property; Laws and legislation; Life cycle; Monoclonal antibodies; biosimilar agent; immunoglobulin G; monoclonal antibody; Biopharmaceutical; Biosimilar; Biotherapeutic; NISTmAb; Reference material; System suitability; animal; chemical analysis; drug stability; human; molecular model; mouse; procedures; quality control; standard; standards; Antibodies","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85041926900"
"Dong A.; Pourmohamadi M.","Dong, Andy (7006551272); Pourmohamadi, Morteza (55135797900)","7006551272; 55135797900","Knowledge matching in the technology outsourcing context of online innovation intermediaries","2014","Technology Analysis and Strategic Management","26","6","","655","668","13","17","10.1080/09537325.2014.901500","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903273881&doi=10.1080%2f09537325.2014.901500&partnerID=40&md5=81ac3b2db0bfc42d63038bac76aa6ec9","This paper focuses on innovation matchmaking by online innovation intermediaries that operate as technology outsourcing services. These services connect employers wishing to commission individuals to complete technical activities to individuals with knowledge to undertake the project. We present three new metrics based on the statistical mechanics of complex networks to assess forms of knowledge matches between the knowledge required by employers' projects and the knowledge offered by service providers. Based upon the results, we identify several challenges open innovation intermediaries, employers, and providers face: structuring knowledge to identify providers who can provide solutions beyond the immediate exigencies of the problem, choosing a provider among many potential matches, and choosing an online innovation intermediary when several suitable alternatives exist. The metrics provide insight into potential solutions to these challenges. We conclude with recommendations to improve the service offerings of online innovation intermediaries. © 2014 Taylor & Francis.","complex networks; Internet freelancing; knowledge networks; open innovation","innovation; Internet; knowledge; outsourcing","Article","Final","","Scopus","2-s2.0-84903273881"
"Linåker J.; Runeson P.","Linåker, Johan (56426528100); Runeson, Per (57202664772)","56426528100; 57202664772","Public Sector Platforms going Open: Creating and Growing an Ecosystem with Open Collaborative Development","2020","ACM International Conference Proceeding Series","","","3412572","","","","1","10.1145/3412569.3412572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094942399&doi=10.1145%2f3412569.3412572&partnerID=40&md5=339bb77af81f564778f3f3132ceec6f4","Background: By creating ecosystems around platforms of Open Source Software (OSS) and Open Data (OD), and adopting open collaborative development practices, platform providers may exploit open innovation benefits. However, adopting such practices in a traditionally closed organization is a maturity process that we hypothesize cannot be undergone without friction. Objective: This study aims to investigate what challenges may occur for a newly-turned platform provider in the public sector, aiming to adopt open collaborative practices to create an ecosystem around the development of the underpinning platform. Method: An exploratory case-study is conducted at a Swedish public sector platform provider, which is creating an ecosystem around OSS and OD, related to the labor market. Data is collected through interviews, document studies, and prolonged engagement. Results: Findings highlight a fear among developers of being publicly questioned for their work, as they represent a government agency undergoing constant scrutiny. Issue trackers, roadmaps, and development processes are generally closed, while multiple channels are used for communication, causing internal and external confusion. Some developers are reluctant to communicate externally as they believe it interferes with their work. Lack of health metrics limits possibilities to follow ecosystem growth and for actors to make investment decisions. Further, an autonomous team structure is reported to complicate internal communication and enforcement of the common vision, as well as collaboration. A set of interventions for addressing the challenges are proposed, based on related work. Conclusions: We conclude that several cultural, organizational, and process-related challenges may reside, and by understanding these early on, platform providers can be preemptive in their work of building healthy ecosystems.  © 2020 Owner/Author.","Collaborative Development; Ecosystem; Open Government Data; Open Source Software","Ecosystems; Investments; Open source software; Open systems; Collaborative development; Collaborative practices; Development process; Exploratory case studies; Government agencies; Internal communications; Investment decisions; Multiple channels; Open Data","Conference paper","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85094942399"
"Kiani M.M.; Ceravolo P.; Azzini A.; Damiani E.","Kiani, Muhammad Muneeb (56400504600); Ceravolo, Paolo (6506416314); Azzini, Antonia (6602726745); Damiani, Ernesto (57195375517)","56400504600; 6506416314; 6602726745; 57195375517","Automated monitoring of collaborative working environments for supporting open innovation","2018","Communications in Computer and Information Science","877","","","167","178","11","0","10.1007/978-3-319-95204-8_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051984473&doi=10.1007%2f978-3-319-95204-8_15&partnerID=40&md5=755b3cecd7f449548f6b50dec99078e8","Open Innovation is a complex procedure that requires effective management and control along the different stages of the overall process. The automated monitoring of Open Innovation is the aim of a collaborative working environment designed, developed and tested in our research labs. This paper illustrates our solution and provides an assessment of the monitoring capabilities implemented. In particular, we propose a data model with a general approach for defining metrics and a list of metrics enabling automated monitoring with an evaluation of their informative power. © 2018, Springer Nature Switzerland AG.","and innovation metrics; Collaboration; Collaborative open innovation management; Frameworks and methodologies for large scale collaboration","Automation; Computer supported cooperative work; and innovation metrics; Automated monitoring; Collaboration; Collaborative working environment; Effective management; Large-scale collaboration; Monitoring capabilities; Open innovation; Knowledge management","Conference paper","Final","","Scopus","2-s2.0-85051984473"
"Mayande N.; Weber C.","Mayande, Nitin (53464058400); Weber, Charles (7402376946)","53464058400; 7402376946","Designing virtual social networks for for-profit open innovation","2011","PICMET: Portland International Center for Management of Engineering and Technology, Proceedings","","","6017726","","","","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053374004&partnerID=40&md5=091d787a7046c8819a9a4cee911a49ff","A major supplier of computer products would like the users of its software platforms to enhance the value of its software platforms by engaging in peer production and open innovation. The company is designing a social network that is based on Web 2.0 technologies and acts as a virtual user group. This paper discusses the most important issues pertaining to that endeavor including the need to develop new metrics for network structure and performance. The relative merits of various performance metrics is tested against empirical data. The paper also discusses an approach for forecasting revolutions in network performance in an open innovation system through simulation. © 2011 IEEE.","","Computer simulation; Industrial management; Network performance; Peer to peer networks; Profitability; Social sciences computing; Technology; User interfaces; Computer products; Empirical data; Network structures; Open innovation; Peer production; Performance metrics; Social Networks; Software platforms; Virtual users; Web 2.0; Innovation","Conference paper","Final","","Scopus","2-s2.0-80053374004"
"Arnold M.; Shenviwagle D.; Yilmaz L.","Arnold, Michael (7402910887); Shenviwagle, Damodar (36990009100); Yilmaz, Levent (35436649600)","7402910887; 36990009100; 35436649600","SciBrowser: A computational ethnography tool to explore open source science communities","2010","Proceedings of the Annual Southeast Conference","","","26","","","","1","10.1145/1900008.1900045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951844996&doi=10.1145%2f1900008.1900045&partnerID=40&md5=e6242358a0ec3d6a1702bca5047a2219","Collaborative knowledge production in open source science communities such as Open Biomedical Ontologies (OBO) is poorly understood. In this paper, we present the components of a software system that is used to conduct computational ethnography and examine the growth and evolution of the OBO community. OBO is comprised of a global network of communities that are engaged in developing formal ontologies to standardize data acquisition and use in the health sciences community. The process involved in collecting and parsing open source data is presented along with a discussion of multiple socio-technical networks generated from the raw data. We evaluate the characteristics and topological change of the structure of a selected subdomain within the OBO community in terms of social network metrics. Copyright ©2010.","Computational ethnography; Data and visual analytics; Open innovation; Open source science; Social network analysis","Distributed computer systems; Electric network analysis; Innovation; Visualization; Computational ethnography; Open innovation; Open source science; Social Network Analysis; Visual analytics; Ontology","Conference paper","Final","","Scopus","2-s2.0-79951844996"
"Chesbrough H.","Chesbrough, Henry (6603859674)","6603859674","Open innovation and the business model: Implications for industrial research","2003","AIChE and ACS Management Conference 2003: Innovation Across Boundaries","","","","119","148","29","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14844309714&partnerID=40&md5=9069b2f066e3ea7b44e882e8b14172ab","The benefits of adopting the open innovation system, role of the business model and their implications for AIChE conference are discussed. The important measures that should be taken for open innovation include metabolic rate of using new knowledge, R&D expenditures and development of business from marketing. The Business Model identifies a market segment, articulates the value of the proposed offering and defines the value chain to deliver that offering. Implications for AIChE include redefining the role of research and the metrics for innovation performance.","","Industrial management; Intellectual property; Investments; Marketing; Measurement errors; Mergers and acquisitions; Models; Optimization; Planning; Product development; Research and development management; Sales; Technology transfer; Business models; Internal funding; Market uncertainty; R&D expenditures; Industrial research","Conference paper","Final","","Scopus","2-s2.0-14844309714"
"Corney J.R.; Torres-Sánchez C.; Jagadeesan A.P.; Regli W.C.","Corney, Jonathan R. (7004309015); Torres-Sánchez, Carmen (8611944700); Jagadeesan, A. Prasanna (35181376600); Regli, William C. (7005064203)","7004309015; 8611944700; 35181376600; 7005064203","Outsourcing labour to the cloud","2009","International Journal of Innovation and Sustainable Development","4","4","","294","313","19","35","10.1504/IJISD.2009.033083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952664532&doi=10.1504%2fIJISD.2009.033083&partnerID=40&md5=f38a29c1b032fe67dc9815c1d4b29379","Various forms of open sourcing to the online population are establishing themselves as cheap, effective methods of getting work done. These have revolutionised the traditional methods for innovation and havecontributed to the enrichment of the concept of 'open innovation'. To date, the literature concerning this emerging topic has been spread across a diverse number of media, disciplines and academic journals. This paper attempts forthe first time to survey the emerging phenomenon of open outsourcing of work to the internet using 'cloud computing'. The paper describes the volunteer origins and recent commercialisation of this business service. It then surveys the current platforms, applications and academic literature. Based on this, a generic classification for crowdsourcing tasks and a number of performance metrics are proposed. After discussing strengths and limitations, the paper concludes with an agenda for academic research in this new area. Copyright © 2009 Inderscience Enterprises Ltd.","Amazon's MTurk; Cloud computing; Creation; Crowd types; Crowdsourcing; Evaluation; Geometric reasoning; Manufacturing; Microoutsourcing; Open innovation; Organisation; Survey","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-77952664532"
"Barykin S.Y.; Kapustina I.V.; Valebnikova O.A.; Valebnikova N.V.; Kalinina O.V.; Sergeev S.M.; Camastral M.; Putikhin Y.; Volkova L.","Barykin, Sergey Yevgenievich (57202814691); Kapustina, Irina Vasilievna (57194710660); Valebnikova, Olga Aleksandrovna (57191420395); Valebnikova, Natalia Viktorovna (57207846626); Kalinina, Olga Vladimirovna (57190621094); Sergeev, Sergey Mikhailovich (57200788956); Camastral, Marisa (57222757788); Putikhin, Yuri (57195325925); Volkova, Lydia (57193622473)","57202814691; 57194710660; 57191420395; 57207846626; 57190621094; 57200788956; 57222757788; 57195325925; 57193622473","Digital Technologies For Personnel Management: Implications For Open Innovations","2021","Academy of Strategic Management Journal","20","SpecialIssue2","","1","14","13","16","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107756718&partnerID=40&md5=c3b5d3f42a19286b373fbc28d21fd73b","Personnel management in the digital industry has become inextricably linked with open innovation, as a greater emphasis is placed on finding talents best suited for a specific company and on controlling the situation in the rapidly changing environment. In this context, it is important to bridge the current gap in the literature, understanding how introducing innovative approaches in personnel management allows to support simultaneous complex processes, finding the parameters required for performance assessment and forecasting. The goal of the article is to consider multiple options of personnel management metrics, outlining their strengths, weaknesses and opportunities, and present the suitable dashboard with the most appropriate indicators. We propose an innovative tool that can help managers at different levels to effectively handle diverse scenarios of personnel performance. We have formulated the criterion for choosing most appropriate innovative personnel management digital dashboard, investigating various metrics and KPI which should be chosen to assess the company’s current situation in terms of personnel management. We present an example of the dashboard, which is a ready solution that can be adapted to the specific company environment. A detailed modification of the proposed digital dashboard for personnel management based on the fundamental approach to engineering incorporating open innovation could be a topic for a further research. © 2021. Academy of Strategic Management Journal. All Rights Reserved.","Digital Dashboard; Innovation; Personnel Management","","Article","Final","","Scopus","2-s2.0-85107756718"
"Missikoff M.; Canducci M.; Maiden N.","Missikoff, Michele (6701311652); Canducci, Massimo (57190073463); Maiden, Neil (7004840562)","6701311652; 57190073463; 7004840562","Enterprise Innovation: From Creativity to Engineering","2015","Enterprise Innovation: From Creativity to Engineering","","","","1","306","305","5","10.1002/9781119145622","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962037645&doi=10.1002%2f9781119145622&partnerID=40&md5=dc642e2eb9892377f4e8d0d474f06d22","The World is changing and then also how enterprises carry out innovation needs to change. The book presents new methods and tools (from Creativity to Engineering), aimed at promoting and sustaining enterprise innovation and production improvement. The book is primarily (but not exclusively) based on the new approaches, methods, frameworks, and tools conceived for enterprise innovation and production improvement, developed during the European Project BIVEE (Business Innovation for Virtual Enterprise Ecosystems.) Addressed topics range from Open Innovation in Virtual Enterprises to shared virtual spaces for collaborative creativity, to Innovation metrics and monitoring in the context of networked SMEs. © ISTE Ltd 2015. All rights Reserved.","","","Book","Final","","Scopus","2-s2.0-84962037645"
"Westerski A.; Kanagasabai R.","Westerski, Adam (24832146800); Kanagasabai, Rajaraman (23135246200)","24832146800; 23135246200","In search of disruptive ideas: Outlier detection techniques in crowdsourcing innovation platforms","2019","International Journal of Web Based Communities","15","4","","344","367","23","8","10.1504/IJWBC.2019.103185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074071400&doi=10.1504%2fIJWBC.2019.103185&partnerID=40&md5=a35d28a5cb73fff569b45764c4f21de5","The key challenge for data science in open innovation web systems is to find best ideas among thousands of community submissions. To date, this has been done with metrics reflecting enterprise needs or community preferences. This article proposes to look in a different direction: Inspired by theoretical studies on disruptive innovation, we frame the problem of valuable ideas as those rarely taken up by masses or organisations yet having potential to change industries. Our aim is to find technological means for automatic detection of such innovations to aid decision making. Following past findings from business sciences on nature of disruptive innovations, the article presents a comparative study of multiple outlier detection algorithms applied to two real-world datasets containing textual descriptions of ideas for different industries. Obtained results demonstrate capability of outlier detection and show k-NN algorithm with TF-IDF and cosine distance to be the best candidate for the task. © 2019 Inderscience Enterprises Ltd.","Crowdsourcing; Data analytics; Disruptive innovation; Idea management; Innovation management; Open innovation systems; Outlier detection","Crowdsourcing; Data Analytics; Data handling; Data Science; Decision making; Information management; Nearest neighbor search; Pattern recognition; Statistics; Comparative studies; Disruptive innovations; Idea managements; Innovation management; Innovation platforms; Open innovation; Outlier detection algorithm; Real-world datasets; Anomaly detection","Article","Final","","Scopus","2-s2.0-85074071400"
"Minatogawa V.; Franco M.; Rampasso I.S.; Holgado M.; Garrido D.; Pinto H.; Quadros R.","Minatogawa, Vinicius (57194039106); Franco, Matheus (57216220748); Rampasso, Izabela Simon (57197750458); Holgado, Maria (56067176200); Garrido, Diego (57488053800); Pinto, Hernan (57193934642); Quadros, Ruy (24476818100)","57194039106; 57216220748; 57197750458; 56067176200; 57488053800; 57193934642; 24476818100","Towards Systematic Sustainable Business Model Innovation: What Can We Learn from Business Model Innovation","2022","Sustainability (Switzerland)","14","5","2939","","","","13","10.3390/su14052939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126380044&doi=10.3390%2fsu14052939&partnerID=40&md5=37110f175fe7c8028961acbb112599dd","This research aims to understand how sustainable business model innovation (SBMI) can learn from business model innovation. For this, first, we conducted a bibliometric analysis to evaluate the relationships between business model innovation and SBMI literature. After this, we performed a systematic literature review to create a comprehensive framework for managing SBMI. The biblio-metric analysis showed that the SBMI stream grew quickly and significantly in recent years, evolving into a separated new research stream, which does not leverage recent business model innovation advancements. Through the performed analyses, we were able to discuss critical gaps in the SBMI literature and shed light on possible pathways to solve these gaps through lessons learned from business model innovation. We depicted five critical gaps for managing SBMI; (1) the need to understand the sustainable business model as a wicked problem, in which SBMI leads to “better than before” solutions calling for systematic SBMI, (2) the poor definition of distinctive dimensions of dynamic capabilities for SBMI, (3) the lack of studies exploring the role of open innovation for improving the SBMI process, (4) the lack of tools supporting SBMI implementation and (5) the need to explore game-changing, competitive advantages of SBMI. The findings of this study contribute to guiding future research on SBMI, which can be a basis for further efforts towards sustainable development. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Bibliometric analysis; Business model innovation; Business model innovation for sustainability; Dynamic capabilities; Experimentation; Organizational design; Supply networks; Sustainable business model innovation; Systematic literature review","business; innovation; literature review; organizational framework","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85126380044"
"Michelino F.; Lamberti E.; Cammarano A.; Caputo M.","Michelino, Francesca (35183740900); Lamberti, Emilia (56320159000); Cammarano, Antonello (56320485200); Caputo, Mauro (7102895180)","35183740900; 56320159000; 56320485200; 7102895180","Open Innovation in the Pharmaceutical Industry: An Empirical Analysis on Context Features, Internal R&D, and Financial Performances","2015","IEEE Transactions on Engineering Management","62","3","7123187","421","435","14","28","10.1109/TEM.2015.2437076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027943025&doi=10.1109%2fTEM.2015.2437076&partnerID=40&md5=ca368f6b88485af1667332c7c25ec1a9","This paper aims at investigating the relationships between the adoption of open innovation by companies and their context features, internal R&D, and financial performances. Two proxies for openness - variety and intensity - are defined, and six hypotheses are formulated and tested on a sample of 68 worldwide top R&D spending pharmaceutical companies. The period of 2008-2012 was analyzed for a total of 340 statistical units. Our results suggest that open innovation is a very pervasive behavior among smaller and younger companies, for which internal R&D is complementary to openness; still being in the development phase, they derive most of their revenues from open innovation itself and show negative financial performances. Yet, a wider range of open transactions are performed by larger and longer established firms, exhibiting good financial performances and adopting open innovation as a substitution to internal R&D efforts. Through an in-depth review of the literature, this paper contributes to the research on open innovation by providing an accounting measurement system, testing six hypotheses among open innovation and some firm-level variables, and positioning the obtained results within the current debate. © 1988-2012 IEEE.","Financial performances; inbound; innovation metrics; open innovation (OI); outbound; pharmaceutical industry","Economics; Finance; Financial performance; inbound; Open innovation; outbound; Pharmaceutical industry; Innovation","Article","Final","","Scopus","2-s2.0-85027943025"
"Javed A.; Kubler S.; Malhi A.; Nurminen A.; Robert J.; Framling K.","Javed, Asad (57203059040); Kubler, Sylvain (48361394100); Malhi, Avleen (56663163300); Nurminen, Antti (17435320900); Robert, Jeremy (55235997600); Framling, Kary (6506103412)","57203059040; 48361394100; 56663163300; 17435320900; 55235997600; 6506103412","BIoTope: Building an IoT Open Innovation Ecosystem for Smart Cities","2020","IEEE Access","8","","9273009","224318","224342","24","16","10.1109/ACCESS.2020.3041326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097420356&doi=10.1109%2fACCESS.2020.3041326&partnerID=40&md5=7255641413c67431d75f7686b2a47bc7","The Internet of Things (IoT) has led towards a digital world in which everything becomes connected. Unfortunately, most of the currently marketed connected devices feed vertically-oriented closed systems (commonly referred to as vertical silos) which prevent the development of a unified global IoT. This issue is all the more valid in complex environments, such as smart cities, in which exceedingly large amounts of heterogeneous sensor data are collected, and in which platforms and stakeholders should also be able to interact and cooperate. Therefore, it is of utmost importance to move towards the creation of open IoT ecosystems to support efficient smart city service integration, discovery and composition. This paper contributes to the specifications of such an ecosystem, which has been developed as part of the EU's H2020 bIoTope project. The novelty of this ecosystem compared with the current literature is threefold: (i) it is based on the extensive use of open communication and data standards, notably O-MI and O-DF standards, that foster technical, syntactic and semantic interoperability over domains; (ii) it proposes an innovative service marketplace for data/service publication, discovery and incentivization; (iii) it integrates security functionalities at the IoT gateway level. The practicability of our ecosystem has been validated through several smart city proofs-of-concept set up in three distinct cities: Helsinki, Lyon and Brussels. Given the five major themes defined in the CITYKeys (a smart city performance indicator framework), namely People, Planet, Prosperity, Governance and Propagation, bIoTope mainly contributes to Prosperity-related metrics, as discussed in this paper.  © 2013 IEEE.","communication standards; Internet of Things; open IoT ecosystem; service discovery; smart city","Commerce; Ecosystems; Gateways (computer networks); Interoperability; Semantics; Smart city; Complex environments; Heterogeneous sensors; Internet of thing (IOT); Open communication; Open innovation; Performance indicators; Semantic interoperability; Service integration; Internet of things","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85097420356"
"","","","19th International Conference on Innovations for Community Services, I4CS 2019","2019","Communications in Computer and Information Science","1041","","","","","232","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067278687&partnerID=40&md5=9e41a893e55a4204774eaee5259fa68b","The proceedings contain 16 papers. The special focus in this conference is on Innovations for Community Services. The topics include: Innovation management methods in the automotive industry; knowledge management for the digital transformation of enterprises – Literature based trend analysis; Rank-Based Similarity Index (RBSI) in a multidimensional dataset; a distributed metadata platform for hybrid radio services; a framework for analyzing news images and building multimedia-based recommender; towards a metrics-based software quality rating for a microservice architecture: case study for a measurement and processing infrastructure; managing smart home appliances with proof of authority and blockchain; a holistic communication network for efficient transport and enhanced driving via connected cars; efficient event dissemination using bluetooth protocol; robots in the classroom: Mobile robot projects in academic teaching; embedded systems for teaching - Yrobot evolution; Smart contract based decentralized parking management in ITS; multi-service capacitated facility location problem with partial covering in smart cities; multi service modular capacitated facility location problem for smart cities; a smart city ecosystem enabling open innovation.","","","Conference review","Final","","Scopus","2-s2.0-85067278687"
"Dencik J.; Fisher L.-G.; Higgins L.; Lipp A.; Marshall A.; Palmer K.","Dencik, Jacob (55824804200); Fisher, Lisa-Giane (58420468200); Higgins, Lisa (58044240300); Lipp, Anthony (57211637566); Marshall, Anthony (55293122100); Palmer, Kirsten (58419133100)","55824804200; 58420468200; 58044240300; 57211637566; 55293122100; 58419133100","Factors that make open innovation more successful than traditional approaches","2023","Strategy and Leadership","51","5","","22","29","7","1","10.1108/SL-05-2023-0057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163838056&doi=10.1108%2fSL-05-2023-0057&partnerID=40&md5=eb4a6dffbdf92c6d921fe2d1a7310974","Purpose: Four management capabilities for successfully operationalizing open innovation are: strategy and culture, ecosystem capability, internal capability and technology enablement. Surveying more than 1,000 executives on current open innovation practices and capabilities, IBM IBV was able to identify how the different operating model capabilities interact and complement each other to drive better innovation and business performance. Design/methodology/approach: To help organizations build and improve their open innovation capabilities, the IBM Institute for Business Value (IBV) partnered with APQC to develop the Ecosystem-Enabled Innovation Maturity Model (EEIMM) - an open standards model encompassing four domain competencies required for successful open innovation. To assess the maturity and benchmark the performance of organizations’ open innovation capabilities, the IBV, in collaboration with Oxford Economics, used the EEIMM to survey over 1000 leaders responsible for open innovation at their organizations. Findings: Four management capabilities for successfully operationalizing open innovation are: strategy and culture, ecosystem capability, internal capability and technology enablement. IBV analysis found that organizations that are more advanced in developing the four building blocks see significantly better performance across key financial and innovation metrics. Practical implications: For every dollar of investment, the proportion of direct revenue attributed to open innovation is four times higher than for traditional innovation. Originality/value: Leading organizations are embracing open innovation as a critical component of innovation strategy and investment. They recognize that adopting open innovation yields far greater returns than traditional innovation can. Recent research by the IBM Institute for Business Value (IBM IBV) reveals, for example, that as many as 84 percent of executives now view open innovation as important for their organization’s future growth. © 2023, Emerald Publishing Limited.","Ecosystem capability; Internal capability; Open innovation; Strategy and culture; Technology enablement","","Article","Final","","Scopus","2-s2.0-85163838056"
